Employee_ID,Name,Department,Role,Hire_Date,Month,KPI_Score,Attendance_Rate,Attrition,Tenure_Months,Manager
EMP1019,John Gonzales,Sales,Specialist,2023-05-28,Jan-2024,69.2,92.4,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Associate,2023-05-28,Feb-2024,76.2,94.0,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Associate,2023-05-28,Mar-2024,86.5,86.6,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Senior Associate,2023-05-28,Apr-2024,68.0,86.1,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Senior Associate,2023-05-28,May-2024,74.7,95.3,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Specialist,2023-05-28,Jun-2024,92.7,91.5,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Specialist,2023-05-28,Jul-2024,82.1,97.0,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Specialist,2023-05-28,Aug-2024,69.4,95.4,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Senior Associate,2023-05-28,Sep-2024,81.2,90.4,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Associate,2023-05-28,Oct-2024,59.3,86.4,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Analyst,2023-05-28,Nov-2024,74.3,87.8,No,29,Kimberly Jefferson
EMP1019,John Gonzales,Sales,Senior Associate,2023-05-28,Dec-2024,81.2,93.1,No,29,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Senior Associate,2023-07-17,Jan-2024,78.8,97.1,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Specialist,2023-07-17,Feb-2024,81.1,94.9,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Analyst,2023-07-17,Mar-2024,83.3,88.7,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Specialist,2023-07-17,Apr-2024,79.6,92.3,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Specialist,2023-07-17,May-2024,79.3,87.7,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Specialist,2023-07-17,Jun-2024,77.1,93.5,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Analyst,2023-07-17,Jul-2024,64.2,98.9,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Senior Associate,2023-07-17,Aug-2024,85.5,99.6,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Associate,2023-07-17,Sep-2024,74.6,97.9,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Specialist,2023-07-17,Oct-2024,81.8,97.7,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Associate,2023-07-17,Nov-2024,84.4,85.6,No,27,Kimberly Jefferson
EMP1020,Jason Meyer,Sales,Specialist,2023-07-17,Dec-2024,69.8,93.9,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Associate,2023-07-29,Jan-2024,70.7,86.2,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Senior Associate,2023-07-29,Feb-2024,71.9,95.4,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Specialist,2023-07-29,Mar-2024,87.6,86.0,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Associate,2023-07-29,Apr-2024,66.1,89.7,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Associate,2023-07-29,May-2024,89.5,89.8,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Senior Associate,2023-07-29,Jun-2024,77.0,94.4,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Senior Associate,2023-07-29,Jul-2024,77.7,88.5,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Analyst,2023-07-29,Aug-2024,83.9,85.4,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Senior Associate,2023-07-29,Sep-2024,75.8,99.1,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Specialist,2023-07-29,Oct-2024,85.7,97.0,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Senior Associate,2023-07-29,Nov-2024,69.8,92.2,No,27,Kimberly Jefferson
EMP1021,Andrew Chase,Sales,Analyst,2023-07-29,Dec-2024,89.1,94.4,No,27,Kimberly Jefferson
EMP1022,Kyle White,Sales,Analyst,2024-09-14,Jan-2024,70.5,91.3,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Specialist,2024-09-14,Feb-2024,89.5,96.1,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Associate,2024-09-14,Mar-2024,70.8,90.3,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Senior Associate,2024-09-14,Apr-2024,72.2,89.3,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Analyst,2024-09-14,May-2024,65.0,85.6,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Senior Associate,2024-09-14,Jun-2024,67.3,85.3,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Analyst,2024-09-14,Jul-2024,74.7,90.8,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Specialist,2024-09-14,Aug-2024,77.3,95.2,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Associate,2024-09-14,Sep-2024,84.8,99.2,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Senior Associate,2024-09-14,Oct-2024,72.9,92.0,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Specialist,2024-09-14,Nov-2024,63.8,99.9,No,13,Kimberly Jefferson
EMP1022,Kyle White,Sales,Associate,2024-09-14,Dec-2024,78.8,88.5,No,13,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Associate,2025-04-01,Jan-2024,76.7,94.1,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Analyst,2025-04-01,Feb-2024,79.9,92.7,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Specialist,2025-04-01,Mar-2024,68.6,88.3,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Analyst,2025-04-01,Apr-2024,69.7,87.8,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Analyst,2025-04-01,May-2024,68.6,85.9,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Analyst,2025-04-01,Jun-2024,86.9,99.5,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Analyst,2025-04-01,Jul-2024,89.2,95.4,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Associate,2025-04-01,Aug-2024,69.3,87.3,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Analyst,2025-04-01,Sep-2024,69.5,88.4,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Associate,2025-04-01,Oct-2024,81.3,93.1,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Analyst,2025-04-01,Nov-2024,90.5,86.4,No,6,Kimberly Jefferson
EMP1023,Sarah Lee,Sales,Specialist,2025-04-01,Dec-2024,93.0,98.2,No,6,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Associate,2023-03-22,Jan-2024,68.9,98.3,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Analyst,2023-03-22,Feb-2024,71.1,99.3,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Specialist,2023-03-22,Mar-2024,77.9,94.8,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Senior Associate,2023-03-22,Apr-2024,78.3,93.3,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Analyst,2023-03-22,May-2024,73.2,90.6,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Senior Associate,2023-03-22,Jun-2024,67.0,88.9,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Specialist,2023-03-22,Jul-2024,74.7,86.2,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Specialist,2023-03-22,Aug-2024,92.9,88.3,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Associate,2023-03-22,Sep-2024,69.8,97.8,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Associate,2023-03-22,Oct-2024,77.2,92.4,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Analyst,2023-03-22,Nov-2024,100.0,97.4,No,31,Kimberly Jefferson
EMP1024,Mallory Gallegos,Sales,Specialist,2023-03-22,Dec-2024,69.7,90.2,No,31,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Specialist,2024-07-27,Jan-2024,81.8,89.0,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Analyst,2024-07-27,Feb-2024,93.5,98.2,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Associate,2024-07-27,Mar-2024,80.9,97.8,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Analyst,2024-07-27,Apr-2024,86.1,98.0,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Analyst,2024-07-27,May-2024,83.2,95.5,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Senior Associate,2024-07-27,Jun-2024,80.1,95.2,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Associate,2024-07-27,Jul-2024,88.8,87.4,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Senior Associate,2024-07-27,Aug-2024,81.5,98.2,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Associate,2024-07-27,Sep-2024,73.3,90.0,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Analyst,2024-07-27,Oct-2024,76.5,96.2,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Senior Associate,2024-07-27,Nov-2024,78.7,97.5,No,15,Kimberly Jefferson
EMP1025,Daryl Rogers,Sales,Associate,2024-07-27,Dec-2024,71.1,92.6,No,15,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Associate,2023-06-27,Jan-2024,76.9,94.5,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Specialist,2023-06-27,Feb-2024,75.5,88.9,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Associate,2023-06-27,Mar-2024,81.5,96.7,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Associate,2023-06-27,Apr-2024,96.6,86.6,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Specialist,2023-06-27,May-2024,77.5,99.4,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Associate,2023-06-27,Jun-2024,90.8,90.1,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Senior Associate,2023-06-27,Jul-2024,81.1,86.5,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Specialist,2023-06-27,Aug-2024,76.9,99.1,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Senior Associate,2023-06-27,Sep-2024,70.5,89.5,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Associate,2023-06-27,Oct-2024,76.9,95.6,No,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Associate,2023-06-27,Nov-2024,76.3,90.2,Yes,28,Kimberly Jefferson
EMP1026,Christopher Miller,Sales,Associate,2023-06-27,Dec-2024,68.0,94.3,No,28,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Specialist,2023-11-22,Jan-2024,69.4,96.4,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Specialist,2023-11-22,Feb-2024,78.8,85.4,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Senior Associate,2023-11-22,Mar-2024,90.7,95.2,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Associate,2023-11-22,Apr-2024,74.3,91.7,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Analyst,2023-11-22,May-2024,60.5,87.5,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Analyst,2023-11-22,Jun-2024,53.0,96.9,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Associate,2023-11-22,Jul-2024,64.8,86.2,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Senior Associate,2023-11-22,Aug-2024,82.1,95.2,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Specialist,2023-11-22,Sep-2024,62.2,99.3,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Specialist,2023-11-22,Oct-2024,83.7,87.3,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Analyst,2023-11-22,Nov-2024,81.5,91.3,No,23,Kimberly Jefferson
EMP1027,Erica Martinez,Sales,Analyst,2023-11-22,Dec-2024,74.0,94.6,No,23,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Associate,2023-10-20,Jan-2024,59.7,99.8,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Specialist,2023-10-20,Feb-2024,68.1,91.1,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Associate,2023-10-20,Mar-2024,72.6,88.2,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Analyst,2023-10-20,Apr-2024,78.5,85.5,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Associate,2023-10-20,May-2024,62.5,98.0,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Senior Associate,2023-10-20,Jun-2024,89.4,92.1,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Associate,2023-10-20,Jul-2024,78.4,96.6,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Specialist,2023-10-20,Aug-2024,79.6,97.7,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Analyst,2023-10-20,Sep-2024,81.4,87.0,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Associate,2023-10-20,Oct-2024,88.3,85.5,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Associate,2023-10-20,Nov-2024,77.0,96.9,No,24,Kimberly Jefferson
EMP1028,Lori Clark,Sales,Associate,2023-10-20,Dec-2024,82.1,92.2,No,24,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Analyst,2025-08-04,Jan-2024,68.2,88.0,Yes,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Associate,2025-08-04,Feb-2024,93.0,92.4,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Associate,2025-08-04,Mar-2024,76.3,89.0,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Analyst,2025-08-04,Apr-2024,68.2,97.0,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Associate,2025-08-04,May-2024,70.5,85.2,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Senior Associate,2025-08-04,Jun-2024,56.1,86.1,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Specialist,2025-08-04,Jul-2024,70.5,94.0,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Specialist,2025-08-04,Aug-2024,50.8,89.4,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Senior Associate,2025-08-04,Sep-2024,82.9,96.7,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Specialist,2025-08-04,Oct-2024,79.3,85.6,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Associate,2025-08-04,Nov-2024,65.3,88.6,No,2,Kimberly Jefferson
EMP1029,Michelle Fletcher,Sales,Specialist,2025-08-04,Dec-2024,74.5,99.8,No,2,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Senior Associate,2024-07-29,Jan-2024,75.0,94.3,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Specialist,2024-07-29,Feb-2024,63.4,95.5,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Associate,2024-07-29,Mar-2024,72.8,89.9,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Specialist,2024-07-29,Apr-2024,75.3,92.8,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Associate,2024-07-29,May-2024,72.5,85.5,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Specialist,2024-07-29,Jun-2024,68.2,86.2,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Analyst,2024-07-29,Jul-2024,65.0,93.5,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Specialist,2024-07-29,Aug-2024,72.2,95.3,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Senior Associate,2024-07-29,Sep-2024,69.3,87.5,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Senior Associate,2024-07-29,Oct-2024,80.7,86.6,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Associate,2024-07-29,Nov-2024,89.0,85.5,No,15,Kimberly Jefferson
EMP1030,Michael Clark,Sales,Associate,2024-07-29,Dec-2024,84.2,99.0,No,15,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Senior Associate,2025-08-05,Jan-2024,75.6,95.6,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Analyst,2025-08-05,Feb-2024,68.5,98.1,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Specialist,2025-08-05,Mar-2024,84.0,90.1,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Associate,2025-08-05,Apr-2024,81.4,97.2,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Senior Associate,2025-08-05,May-2024,88.2,91.8,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Analyst,2025-08-05,Jun-2024,77.0,94.7,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Senior Associate,2025-08-05,Jul-2024,92.4,86.2,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Senior Associate,2025-08-05,Aug-2024,77.0,85.9,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Analyst,2025-08-05,Sep-2024,68.5,98.1,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Senior Associate,2025-08-05,Oct-2024,70.2,88.3,Yes,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Associate,2025-08-05,Nov-2024,80.2,94.9,No,2,Kimberly Jefferson
EMP1031,Alex Parker,Sales,Associate,2025-08-05,Dec-2024,69.3,92.5,No,2,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Associate,2025-06-09,Jan-2024,92.3,88.4,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Associate,2025-06-09,Feb-2024,79.4,99.9,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Senior Associate,2025-06-09,Mar-2024,75.4,88.0,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Associate,2025-06-09,Apr-2024,76.2,95.2,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Analyst,2025-06-09,May-2024,72.4,98.0,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Associate,2025-06-09,Jun-2024,58.3,95.9,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Specialist,2025-06-09,Jul-2024,70.2,90.2,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Specialist,2025-06-09,Aug-2024,90.7,90.6,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Specialist,2025-06-09,Sep-2024,77.2,91.6,Yes,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Associate,2025-06-09,Oct-2024,85.5,95.9,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Associate,2025-06-09,Nov-2024,85.8,98.5,No,4,Kimberly Jefferson
EMP1032,Kayla Ramirez,Sales,Associate,2025-06-09,Dec-2024,74.6,91.3,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Senior Associate,2025-06-16,Jan-2024,81.5,98.7,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Specialist,2025-06-16,Feb-2024,59.2,88.2,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Analyst,2025-06-16,Mar-2024,89.8,96.0,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Associate,2025-06-16,Apr-2024,88.8,87.0,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Senior Associate,2025-06-16,May-2024,79.9,87.7,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Specialist,2025-06-16,Jun-2024,77.6,88.6,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Associate,2025-06-16,Jul-2024,74.7,88.7,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Analyst,2025-06-16,Aug-2024,86.7,98.1,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Analyst,2025-06-16,Sep-2024,82.7,90.4,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Associate,2025-06-16,Oct-2024,46.5,93.9,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Specialist,2025-06-16,Nov-2024,71.4,99.5,No,4,Kimberly Jefferson
EMP1033,Erin Young,Sales,Analyst,2025-06-16,Dec-2024,63.8,88.9,No,4,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Associate,2024-10-05,Jan-2024,62.1,96.6,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Analyst,2024-10-05,Feb-2024,86.6,87.0,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Associate,2024-10-05,Mar-2024,74.5,88.5,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Senior Associate,2024-10-05,Apr-2024,79.8,86.1,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Associate,2024-10-05,May-2024,75.8,90.1,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Associate,2024-10-05,Jun-2024,62.2,97.4,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Specialist,2024-10-05,Jul-2024,59.4,94.3,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Associate,2024-10-05,Aug-2024,70.7,95.6,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Specialist,2024-10-05,Sep-2024,71.5,85.6,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Analyst,2024-10-05,Oct-2024,71.5,96.0,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Associate,2024-10-05,Nov-2024,71.8,97.7,No,12,Kimberly Jefferson
EMP1034,Stephanie Perez,Sales,Analyst,2024-10-05,Dec-2024,95.8,97.1,No,12,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Specialist,2023-12-04,Jan-2024,85.3,88.1,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Analyst,2023-12-04,Feb-2024,77.4,86.7,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Analyst,2023-12-04,Mar-2024,74.3,93.0,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Associate,2023-12-04,Apr-2024,74.6,99.0,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Analyst,2023-12-04,May-2024,82.3,89.7,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Senior Associate,2023-12-04,Jun-2024,74.2,92.6,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Associate,2023-12-04,Jul-2024,84.2,91.8,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Associate,2023-12-04,Aug-2024,78.5,92.7,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Specialist,2023-12-04,Sep-2024,95.9,87.1,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Senior Associate,2023-12-04,Oct-2024,73.6,85.4,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Senior Associate,2023-12-04,Nov-2024,86.1,88.0,No,22,Kimberly Jefferson
EMP1035,Jasmine Mayo,Sales,Analyst,2023-12-04,Dec-2024,64.6,95.1,No,22,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Specialist,2025-02-11,Jan-2024,68.8,98.0,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Associate,2025-02-11,Feb-2024,94.1,87.7,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Senior Associate,2025-02-11,Mar-2024,83.7,99.2,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Associate,2025-02-11,Apr-2024,80.0,95.2,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Associate,2025-02-11,May-2024,99.0,98.0,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Specialist,2025-02-11,Jun-2024,74.4,93.6,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Associate,2025-02-11,Jul-2024,86.1,88.2,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Specialist,2025-02-11,Aug-2024,86.9,94.9,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Analyst,2025-02-11,Sep-2024,91.3,86.6,Yes,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Senior Associate,2025-02-11,Oct-2024,63.5,94.9,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Associate,2025-02-11,Nov-2024,74.4,98.1,No,8,Kimberly Jefferson
EMP1036,Alexis Ramos,Sales,Analyst,2025-02-11,Dec-2024,78.3,96.7,No,8,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Senior Associate,2023-03-26,Jan-2024,91.1,98.2,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Specialist,2023-03-26,Feb-2024,79.5,91.1,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Analyst,2023-03-26,Mar-2024,86.9,97.1,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Senior Associate,2023-03-26,Apr-2024,62.7,96.4,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Senior Associate,2023-03-26,May-2024,72.0,97.3,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Senior Associate,2023-03-26,Jun-2024,88.8,86.8,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Associate,2023-03-26,Jul-2024,73.3,89.9,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Senior Associate,2023-03-26,Aug-2024,75.2,90.5,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Analyst,2023-03-26,Sep-2024,90.9,90.8,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Associate,2023-03-26,Oct-2024,66.5,91.7,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Senior Associate,2023-03-26,Nov-2024,68.6,88.4,No,31,Kimberly Jefferson
EMP1037,Colleen Simmons,Sales,Specialist,2023-03-26,Dec-2024,61.8,86.1,No,31,Kimberly Jefferson
EMP1038,Margaret Williams,Sales,Senior Associate,2022-12-09,Jan-2024,91.4,94.3,No,34,Kimberly Jefferson
EMP1038,Margaret Williams,Sales,Associate,2022-12-09,Feb-2024,85.1,92.0,No,34,Kimberly Jefferson
EMP1038,Margaret Williams,Sales,Specialist,2022-12-09,Mar-2024,84.8,92.8,No,34,Kimberly Jefferson
